"","prize","prizeLabel","person","personLabel","pic","sexlabel","countrylabel","birth","death"
"1","http://www.wikidata.org/entity/Q3888785","Premio Adonáis de Poesía","http://www.wikidata.org/entity/Q10902603","Miguel Fernández","http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20fernadez%20poeta.jpg","masculino","España","1931-05-13T00:00:00Z","1993-03-05T00:00:00Z"
"2","http://www.wikidata.org/entity/Q3405924","Premio Internacional Alfonso Reyes","http://www.wikidata.org/entity/Q909","Jorge Luis Borges","http://commons.wikimedia.org/wiki/Special:FilePath/Jorge%20Luis%20Borges%201951%2C%20by%20Grete%20Stern.jpg","masculino","Argentina","1899-08-24T00:00:00Z","1986-06-14T00:00:00Z"
"3","http://www.wikidata.org/entity/Q1088492","Premio Rómulo Gallegos","http://www.wikidata.org/entity/Q5878","Gabriel García Márquez","http://commons.wikimedia.org/wiki/Special:FilePath/Gabriel%20Garcia%20Marquez.jpg","masculino","Colombia","1927-03-06T00:00:00Z","2014-04-17T00:00:00Z"
"4","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q34189","Pablo Neruda","http://commons.wikimedia.org/wiki/Special:FilePath/Pablo%20Neruda%201963.jpg","masculino","Chile","1904-07-12T00:00:00Z","1973-09-23T00:00:00Z"
"5","http://www.wikidata.org/entity/Q3405924","Premio Internacional Alfonso Reyes","http://www.wikidata.org/entity/Q59837","Jorge Guillén","http://commons.wikimedia.org/wiki/Special:FilePath/Jorge%20Guill%C3%A9n%20y%20la%20infancia.jpg","masculino","España","1893-01-18T00:00:00Z","1984-02-02T00:00:00Z"
"6","http://www.wikidata.org/entity/Q3405924","Premio Internacional Alfonso Reyes","http://www.wikidata.org/entity/Q59837","Jorge Guillén","http://commons.wikimedia.org/wiki/Special:FilePath/Jorge%20Guill%C3%A9n%20y%20la%20infancia.jpg","masculino","España","1893-01-18T00:00:00Z","1984-02-06T00:00:00Z"
"7","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q5742535","Hernán del Solar","http://commons.wikimedia.org/wiki/Special:FilePath/Hern%C3%A1n%20del%20Solar.png","masculino","Chile","1901-09-19T00:00:00Z","1985-01-22T00:00:00Z"
"8","http://www.wikidata.org/entity/Q4663319","Premio Café Gijón","http://www.wikidata.org/entity/Q5860120","Fernando Quiñones","http://commons.wikimedia.org/wiki/Special:FilePath/Estatuafernandoqui.jpg","masculino","España","1930-03-02T00:00:00Z","1998-11-17T00:00:00Z"
"9","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q5862065","Julio Barrenechea","http://commons.wikimedia.org/wiki/Special:FilePath/Julio%20Barrenechea%20Pino.jpg","masculino","Chile","1910-03-13T00:00:00Z","1979-11-09T00:00:00Z"
"10","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q6299957","Juan Guzmán Cruchaga","http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Guzm%C3%A1n%20Cruchaga%20-%20MINREL.jpg","masculino","Chile","1895-03-27T00:00:00Z","1979-07-21T00:00:00Z"
"11","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q7159882","Pedro Prado","http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Prado.jpg","masculino","Chile","1886-10-08T00:00:00Z","1952-01-31T00:00:00Z"
"12","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q7398153","Sady Zañartu","http://commons.wikimedia.org/wiki/Special:FilePath/Sady%20Za%C3%B1artu.jpg","masculino","Chile","1893-05-06T00:00:00Z","1983-01-01T00:00:00Z"
"13","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q7412017","Samuel Lillo","http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20A%20Lillo.jpg","masculino","Chile","1870-02-13T00:00:00Z","1958-10-19T00:00:00Z"
"14","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q7944610","Víctor Domingo Silva","http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%ADctor%20Domingo%20Silva.jpg","masculino","Chile","1882-05-12T00:00:00Z","1960-08-20T00:00:00Z"
"15","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q8246479","Benjamín Subercaseaux","http://commons.wikimedia.org/wiki/Special:FilePath/Benjamin%20Subercaseaux.jpg","masculino","Chile","1902-11-20T00:00:00Z","1973-03-11T00:00:00Z"
"16","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q9003221","Hernán Díaz Arrieta","http://commons.wikimedia.org/wiki/Special:FilePath/Alone%201916.JPG","masculino","Chile","1891-01-01T00:00:00Z","1984-01-01T00:00:00Z"
"17","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q9014584","José Miguel Varas","http://commons.wikimedia.org/wiki/Special:FilePath/Varas%2C%20Jose%20Miguel%20diciembre%202010.jpg","masculino","Chile","1928-03-12T00:00:00Z","2011-09-23T00:00:00Z"
"18","http://www.wikidata.org/entity/Q1280377","Premio Alfaguara de Novela","http://www.wikidata.org/entity/Q1362119","Tomás Eloy Martínez","http://commons.wikimedia.org/wiki/Special:FilePath/Tom%C3%A1s%20Eloy%20Mart%C3%ADnez.JPG","masculino","Argentina","1934-07-16T00:00:00Z","2010-01-31T00:00:00Z"
"19","http://www.wikidata.org/entity/Q3326922","Premio de la Crítica Española","http://www.wikidata.org/entity/Q1657241","Ignacio Aldecoa","http://commons.wikimedia.org/wiki/Special:FilePath/Ignacio%20aldecoa%20%28estatua%29.jpg","masculino","España","1925-07-24T00:00:00Z","1969-11-15T00:00:00Z"
"20","http://www.wikidata.org/entity/Q1280377","Premio Alfaguara de Novela","http://www.wikidata.org/entity/Q1819953","Leopoldo Brizuela","http://commons.wikimedia.org/wiki/Special:FilePath/Leopoldo%20Brizuela.jpg","masculino","Argentina","1963-06-08T00:00:00Z","2019-05-14T00:00:00Z"
"21","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q1891716","Manuel Rojas","http://commons.wikimedia.org/wiki/Special:FilePath/ManuelRojas.jpg","masculino","Chile","1896-01-08T00:00:00Z","1973-03-11T00:00:00Z"
"22","http://www.wikidata.org/entity/Q3888785","Premio Adonáis de Poesía","http://www.wikidata.org/entity/Q2159631","Roberto Sosa","http://commons.wikimedia.org/wiki/Special:FilePath/07-06-07%20federico%202.jpg","masculino","Honduras","1930-04-18T00:00:00Z","2011-05-23T00:00:00Z"
"23","http://www.wikidata.org/entity/Q3888785","Premio Adonáis de Poesía","http://www.wikidata.org/entity/Q2159631","Roberto Sosa","http://commons.wikimedia.org/wiki/Special:FilePath/Roberto%20Sosa.jpg","masculino","Honduras","1930-04-18T00:00:00Z","2011-05-23T00:00:00Z"
"24","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q2454603","Francisco González Ledesma","http://commons.wikimedia.org/wiki/Special:FilePath/Fgledesma.jpg","masculino","España","1927-03-17T00:00:00Z","2015-03-02T00:00:00Z"
"25","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q2621397","Álvaro Cunqueiro","http://commons.wikimedia.org/wiki/Special:FilePath/%C3%81lvaro%20Cunqueiro%201928.jpg","masculino","España","1911-12-22T00:00:00Z","1981-02-28T00:00:00Z"
"26","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q2748457","Ricardo de la Cierva","http://commons.wikimedia.org/wiki/Special:FilePath/%28de%20la%20Cierva%29%20Adolfo%20Su%C3%A1rez%20ofrece%20una%20rueda%20de%20prensa%20junto%20al%20ministro%20de%20Trabajo%20en%20el%20Congreso%20de%20los%20Diputados%20%28cropped%29.jpg","masculino","España","1926-11-09T00:00:00Z","2015-11-19T00:00:00Z"
"27","http://www.wikidata.org/entity/Q3888785","Premio Adonáis de Poesía","http://www.wikidata.org/entity/Q2997430","José Ángel Valente","http://commons.wikimedia.org/wiki/Special:FilePath/Jose%20Angel%20Valente.jpg","masculino","España","1929-04-25T00:00:00Z","2000-07-18T00:00:00Z"
"28","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q3025901","Francisco Antonio Encina","http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Antonio%20Encina%20%281903%29.jpeg","masculino","Chile","1874-09-10T00:00:00Z","1965-08-23T00:00:00Z"
"29","http://www.wikidata.org/entity/Q3405924","Premio Internacional Alfonso Reyes","http://www.wikidata.org/entity/Q3051986","Ernesto de la Peña","http://commons.wikimedia.org/wiki/Special:FilePath/Ernesto%20de%20la%20Pe%C3%B1a%20en%20su%20biblioteca.jpg","masculino","México","1927-11-21T00:00:00Z","2012-09-10T00:00:00Z"
"30","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q3435465","Roque Esteban Scarpa","http://commons.wikimedia.org/wiki/Special:FilePath/1985%20Roque%20Esteban%20Scarpa%20%2830336969153%29%20%28cropped%29.jpg","masculino","Chile","1914-03-26T00:00:00Z","1995-01-11T00:00:00Z"
"31","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q3577021","Ángel Vázquez Molina","http://commons.wikimedia.org/wiki/Special:FilePath/Vazquez.jpg","masculino","Marruecos","1929-06-03T00:00:00Z","1980-02-25T00:00:00Z"
"32","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q3577021","Ángel Vázquez Molina","http://commons.wikimedia.org/wiki/Special:FilePath/Vazquez.jpg","masculino","España","1929-06-03T00:00:00Z","1980-02-25T00:00:00Z"
"33","http://www.wikidata.org/entity/Q3320346","Premio Nacional de Narrativa","http://www.wikidata.org/entity/Q3751269","Concha Espina","http://commons.wikimedia.org/wiki/Special:FilePath/1920%2C%20Historia%20de%20la%20lengua%20y%20literatura%20castellana%2C%20Concha%20Espina.jpg","femenino","España","1869-05-15T00:00:00Z","1955-05-19T00:00:00Z"
"34","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q3752823","Ramiro Pinilla","http://commons.wikimedia.org/wiki/Special:FilePath/Ramiro%20Pinilla.JPG","masculino","España","1923-09-13T00:00:00Z","2014-10-23T00:00:00Z"
"35","http://www.wikidata.org/entity/Q3320346","Premio Nacional de Narrativa","http://www.wikidata.org/entity/Q3752823","Ramiro Pinilla","http://commons.wikimedia.org/wiki/Special:FilePath/Ramiro%20Pinilla.JPG","masculino","España","1923-09-13T00:00:00Z","2014-10-23T00:00:00Z"
"36","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q4355840","Elena Quiroga","http://commons.wikimedia.org/wiki/Special:FilePath/Elena%20Quiroga.jpg","femenino","España","1921-10-26T00:00:00Z","1995-10-03T00:00:00Z"
"37","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q4958242","Braulio Arenas","http://commons.wikimedia.org/wiki/Special:FilePath/Busto%20de%20Braulio%20Arenas%20en%20el%20Paseo%20de%20los%20Poetas%20-%20panoramio.jpg","masculino","Chile","1913-04-04T00:00:00Z","1988-05-12T00:00:00Z"
"38","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q5219179","Daniel de la Vega","http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20de%20la%20Vega%2C%201892-1971.jpg","masculino","Chile","1892-06-30T00:00:00Z","1971-07-29T00:00:00Z"
"39","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q5337577","Edgardo Garrido","http://commons.wikimedia.org/wiki/Special:FilePath/Garrido%20Edgardo%20-foto%201935%20La%20Nacion.jpg","masculino","Chile","1888-01-01T00:00:00Z","1976-01-01T00:00:00Z"
"40","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q5340509","Eduardo Anguita","http://commons.wikimedia.org/wiki/Special:FilePath/Eduardo%20Anguita%20I.gif","masculino","Chile","1914-11-14T00:00:00Z","1992-08-12T00:00:00Z"
"41","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q5340549","Eduardo Caballero Calderón","http://commons.wikimedia.org/wiki/Special:FilePath/EduardoCaballeroCalderon.jpg","masculino","Colombia","1910-03-06T00:00:00Z","1993-04-03T00:00:00Z"
"42","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q5379654","Enrique Campos Menéndez","http://commons.wikimedia.org/wiki/Special:FilePath/1982%20Enrique%20Campos%20Men%C3%A9ndez%20%2831144426675%29%20%28cropped%29.jpg","masculino","Chile","1914-08-12T00:00:00Z","2007-06-12T00:00:00Z"
"43","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q5444923","Fernando Santiván","http://commons.wikimedia.org/wiki/Special:FilePath/Fernando%20Santiv%C3%A1n.jpg","masculino","Chile","1886-01-01T00:00:00Z","1973-01-01T00:00:00Z"
"44","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q72541","Eduardo Mendoza","","masculino","España","",""
"45","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q83566","Isabel Allende","","femenino","Estados Unidos","",""
"46","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q83566","Isabel Allende","","femenino","Chile","",""
"47","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q171672","Jorge Edwards","","masculino","Chile","",""
"48","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q171672","Jorge Edwards","","masculino","Bolivia","",""
"49","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q171672","Jorge Edwards","","masculino","España","",""
"50","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q175204","Sebastià Juan Arbó","","masculino","España","",""
"51","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q236993","Lucía Etxebarria","","femenino","España","",""
"52","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q236993","Lucía Etxebarria","","femenino","España","",""
"53","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q239117","Ángeles Caso","","femenino","España","",""
"54","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q251215","Álvaro Pombo","","masculino","España","",""
"55","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q251215","Álvaro Pombo","","masculino","España","",""
"56","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q252049","Ángela Vallvey","","femenino","España","",""
"57","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q252049","Ángela Vallvey","","femenino","España","",""
"58","http://www.wikidata.org/entity/Q1088492","Premio Rómulo Gallegos","http://www.wikidata.org/entity/Q252088","Ángeles Mastretta","","femenino","México","",""
"59","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q255570","Espido Freire","","femenino","España","",""
"60","http://www.wikidata.org/entity/Q1280377","Premio Alfaguara de Novela","http://www.wikidata.org/entity/Q261397","Elena Poniatowska","","femenino","Francia","",""
"61","http://www.wikidata.org/entity/Q1088492","Premio Rómulo Gallegos","http://www.wikidata.org/entity/Q261397","Elena Poniatowska","","femenino","Francia","",""
"62","http://www.wikidata.org/entity/Q1280377","Premio Alfaguara de Novela","http://www.wikidata.org/entity/Q261397","Elena Poniatowska","","femenino","México","",""
"63","http://www.wikidata.org/entity/Q1088492","Premio Rómulo Gallegos","http://www.wikidata.org/entity/Q261397","Elena Poniatowska","","femenino","México","",""
"64","http://www.wikidata.org/entity/Q1280377","Premio Alfaguara de Novela","http://www.wikidata.org/entity/Q261397","Elena Poniatowska","","femenino","España","",""
"65","http://www.wikidata.org/entity/Q1088492","Premio Rómulo Gallegos","http://www.wikidata.org/entity/Q261397","Elena Poniatowska","","femenino","España","",""
"66","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q266073","Maruja Torres","","femenino","España","",""
"67","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q266073","Maruja Torres","","femenino","España","",""
"68","http://www.wikidata.org/entity/Q1280377","Premio Alfaguara de Novela","http://www.wikidata.org/entity/Q272163","Laura Restrepo","","femenino","Colombia","",""
"69","http://www.wikidata.org/entity/Q3320346","Premio Nacional de Narrativa","http://www.wikidata.org/entity/Q274348","Almudena Grandes","","femenino","España","",""
"70","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q293375","Óscar Hahn","","masculino","Chile","",""
"71","http://www.wikidata.org/entity/Q1088492","Premio Rómulo Gallegos","http://www.wikidata.org/entity/Q299161","Javier Marías","","masculino","España","",""
"72","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q309768","Fernando Arrabal","","masculino","Francia","",""
"73","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q309768","Fernando Arrabal","","masculino","España","",""
"74","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q317512","Fernando Savater","","masculino","España","",""
"75","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q331084","Jesús Díaz","","masculino","Cuba","",""
"76","http://www.wikidata.org/entity/Q1088492","Premio Rómulo Gallegos","http://www.wikidata.org/entity/Q331084","Jesús Díaz","","masculino","Cuba","",""
"77","http://www.wikidata.org/entity/Q1088492","Premio Rómulo Gallegos","http://www.wikidata.org/entity/Q372313","Enrique Vila-Matas","","masculino","España","",""
"78","http://www.wikidata.org/entity/Q3320346","Premio Nacional de Narrativa","http://www.wikidata.org/entity/Q381920","Javier Cercas","","masculino","España","",""
"79","http://www.wikidata.org/entity/Q4663319","Premio Café Gijón","http://www.wikidata.org/entity/Q447374","Carmen Boullosa","","femenino","México","",""
"80","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q450335","Antonio Muñoz Molina","","masculino","España","",""
"81","http://www.wikidata.org/entity/Q3326922","Premio de la Crítica Española","http://www.wikidata.org/entity/Q450335","Antonio Muñoz Molina","","masculino","España","",""
"82","http://www.wikidata.org/entity/Q3320346","Premio Nacional de Narrativa","http://www.wikidata.org/entity/Q450335","Antonio Muñoz Molina","","masculino","España","",""
"83","http://www.wikidata.org/entity/Q3405924","Premio Internacional Alfonso Reyes","http://www.wikidata.org/entity/Q453288","George Steiner","","masculino","Estados Unidos","",""
"84","http://www.wikidata.org/entity/Q3405924","Premio Internacional Alfonso Reyes","http://www.wikidata.org/entity/Q453288","George Steiner","","masculino","Francia","",""
"85","http://www.wikidata.org/entity/Q4663319","Premio Café Gijón","http://www.wikidata.org/entity/Q454005","Leonardo Padura Fuentes","","masculino","Cuba","",""
"86","http://www.wikidata.org/entity/Q4663319","Premio Café Gijón","http://www.wikidata.org/entity/Q454005","Leonardo Padura Fuentes","","masculino","España","",""
"87","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q456340","Clara Sánchez","","femenino","España","",""
"88","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q456340","Clara Sánchez","","femenino","España","",""
"89","http://www.wikidata.org/entity/Q1280377","Premio Alfaguara de Novela","http://www.wikidata.org/entity/Q456340","Clara Sánchez","","femenino","España","",""
"90","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q457316","Antonio Larreta","","masculino","Uruguay","",""
"91","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q457316","Antonio Larreta","","masculino","España","",""
"92","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q457480","Soledad Puértolas","","femenino","España","",""
"93","http://www.wikidata.org/entity/Q3320346","Premio Nacional de Narrativa","http://www.wikidata.org/entity/Q460109","Juan Marsé","","masculino","España","",""
"94","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q460109","Juan Marsé","","masculino","España","",""
"95","http://www.wikidata.org/entity/Q1088492","Premio Rómulo Gallegos","http://www.wikidata.org/entity/Q460490","Mempo Giardinelli","","masculino","Argentina","",""
"96","http://www.wikidata.org/entity/Q4663319","Premio Café Gijón","http://www.wikidata.org/entity/Q469960","José Carlos Somoza","","masculino","Cuba","",""
"97","http://www.wikidata.org/entity/Q4663319","Premio Café Gijón","http://www.wikidata.org/entity/Q469960","José Carlos Somoza","","masculino","España","",""
"98","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q469998","Alicia Giménez Bartlett","","femenino","España","",""
"99","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q469998","Alicia Giménez Bartlett","","femenino","España","",""
"100","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q514342","Miguel Arteche","","masculino","Chile","",""
"101","http://www.wikidata.org/entity/Q3326922","Premio de la Crítica Española","http://www.wikidata.org/entity/Q537776","Luis Rosales","","masculino","España","",""
"102","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q537999","Rosa Regàs","","femenino","España","",""
"103","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q537999","Rosa Regàs","","femenino","España","",""
"104","http://www.wikidata.org/entity/Q3405924","Premio Internacional Alfonso Reyes","http://www.wikidata.org/entity/Q543519","Marcel Bataillon","","masculino","Francia","",""
"105","http://www.wikidata.org/entity/Q3326922","Premio de la Crítica Española","http://www.wikidata.org/entity/Q555567","Claudio Rodríguez Fer","","masculino","España","",""
"106","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q591119","Arturo Aldunate Phillips","","masculino","Chile","",""
"107","http://www.wikidata.org/entity/Q860699","Premio Nacional de Literatura","http://www.wikidata.org/entity/Q605194","Antonio Skármeta","","masculino","Chile","",""
"108","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q605194","Antonio Skármeta","","masculino","Chile","",""
"109","http://www.wikidata.org/entity/Q3320346","Premio Nacional de Narrativa","http://www.wikidata.org/entity/Q605664","Kirmen Uribe","","masculino","España","",""
"110","http://www.wikidata.org/entity/Q1280377","Premio Alfaguara de Novela","http://www.wikidata.org/entity/Q666007","Hernán Rivera Letelier","","masculino","Chile","",""
"111","http://www.wikidata.org/entity/Q1088492","Premio Rómulo Gallegos","http://www.wikidata.org/entity/Q706272","Fernando Vallejo","","masculino","Colombia","",""
"112","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q706516","Juan Benet","","masculino","España","",""
"113","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q708841","Boris Izaguirre","","masculino","España","",""
"114","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q719735","José Asenjo Sedano","","masculino","España","",""
"115","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q720199","Jaime Bayly","","masculino","Estados Unidos","",""
"116","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q720199","Jaime Bayly","","masculino","Perú","",""
"117","http://www.wikidata.org/entity/Q3888785","Premio Adonáis de Poesía","http://www.wikidata.org/entity/Q724068","Luis García Montero","","masculino","España","",""
"118","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q727416","Juan José Millás","","masculino","España","",""
"119","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q734092","Alfredo Bryce Echenique","","masculino","Perú","",""
"120","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q740130","Daniel Sánchez Arévalo","","masculino","España","",""
"121","http://www.wikidata.org/entity/Q3888785","Premio Adonáis de Poesía","http://www.wikidata.org/entity/Q921366","José García Nieto","","masculino","España","",""
"122","http://www.wikidata.org/entity/Q4663319","Premio Café Gijón","http://www.wikidata.org/entity/Q923155","Eduardo Mendicutti","","masculino","España","",""
"123","http://www.wikidata.org/entity/Q3320346","Premio Nacional de Narrativa","http://www.wikidata.org/entity/Q940633","Juan Manuel de Prada","","masculino","España","",""
"124","http://www.wikidata.org/entity/Q1630979","Premio Planeta","http://www.wikidata.org/entity/Q940633","Juan Manuel de Prada","","masculino","España","",""
"125","http://www.wikidata.org/entity/Q1280377","Premio Alfaguara de Novela","http://www.wikidata.org/entity/Q970649","Juan Gabriel Vásquez","","masculino","Colombia","",""
"126","http://www.wikidata.org/entity/Q1280377","Premio Alfaguara de Novela","http://www.wikidata.org/entity/Q970649","Juan Gabriel Vásquez","","masculino","España","",""
"127","http://www.wikidata.org/entity/Q926015","Premio Nadal","http://www.wikidata.org/entity/Q1028581","Guillermo Martínez","","masculino","Argentina","",""
